ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	TWAS.FDR	trait_full_name	GWAS_name	cell_type	gene	trait	method	p_value	significance	log10_p	direction	symbol	GWAS
ENSG00000013288_MAN2B2	4	6575189	6623362	0.636	rs55844107	4.01	rs10937797	0.0852	4.49	3.5983	7709	1	top1	0.085	0.0067	3.5983	0.00032	0.28608	Stroke_or_Transient_Ischemic_Attack	GCST90479382_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000013288_MAN2B2	Stroke_or_Transient_Ischemic_Attack	TWAS	0.00032	FALSE	3.49485002168009	Positive	MAN2B2	GCST90479382_Brain_Cerebrovascular.h.FUSION
ENSG00000109381_ELF2	4	139028112	139177218	0.46	rs11935670	-3.79	rs77560596	0.0973	-3.92	-1.8418	4819	4819	blup	0.097	0.0039	3.5972	0.000322	0.095956	Degenerative_disease_of_the_spinal_cord	GCST90477517_SpinalCord_Nerves.h.FUSION.txt	Microglia	ENSG00000109381_ELF2	Degenerative_disease_of_the_spinal_cord	TWAS	0.000322	FALSE	3.49214412830417	Positive	ELF2	GCST90477517_SpinalCord_Nerves.h.FUSION
ENSG00000173193_PARP14	3	122680839	122730840	0.621	rs1011151	3.55	rs6793057	0.21904	-5.02	2.1065	4717	4717	bslmm	0.24	4.4e-06	-3.5728	0.000353	0.149894	Depression	GCST90477003_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000173193_PARP14	Depression	TWAS	0.000353	FALSE	3.45222529461218	Negative	PARP14	GCST90477003_MoodDisorders.h.FUSION
ENSG00000179818_PCBP1-AS1	2	69960104	70103220	0.482	rs7584322	3.37	rs56153628	-0.0116	-3.67	0.8914	5782	5782	blup	-0.0071	0.49	3.5702	0.000357	0.319158	Hemiplegia	GCST90477544_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000179818_PCBP1-AS1	Hemiplegia	TWAS	0.000357	FALSE	3.44733178388781	Positive	PCBP1-AS1	GCST90477544_OtherNeurological.h.FUSION
ENSG00000154309_DISP1	1	222815022	223005995	0.505	rs1495686	3.12	rs1772275	0.039784	-3.79	1.9795	4768	4768	bslmm	0.071	0.012	-3.56464	0.000364	0.179694	Vertiginous_syndromes_and_other_disorders_of_vestibular_system	GCST90477812_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000154309_DISP1	Vertiginous_syndromes_and_other_disorders_of_vestibular_system	TWAS	0.000364	FALSE	3.43889861635094	Negative	DISP1	GCST90477812_OtherNeurological.h.FUSION
ENSG00000179583_CIITA	16	10866222	10943021	0.502	rs9924122	3.63	rs9925185	0.01186	-4.28	-0.75358	7182	7182	blup	0.012	0.17	3.5584	0.000373	0.110856	Chronic_pain_syndrome	GCST90477603_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000179583_CIITA	Chronic_pain_syndrome	TWAS	0.000373	FALSE	3.42829116819131	Positive	CIITA	GCST90477603_OtherNeurological.h.FUSION
ENSG00000151553_FHIP2A	10	114821744	114899832	0.588	rs2907555	3.55	rs10787534	0.00681	-3.77	1.5386	4855	4855	bslmm	0.046	0.037	3.5451	0.000393	0.0878355	Cerebral_ischemia	GCST90477993_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000151553_FHIP2A	Cerebral_ischemia	TWAS	0.000393	FALSE	3.40560744962457	Positive	FHIP2A	GCST90477993_Brain_Cerebrovascular.h.FUSION
ENSG00000114573_ATP6V1A	3	113746770	113812056	0.375	rs1039524	3.68	rs62264166	0.01106	-3.44	-0.245	4060	4060	bslmm	0.023	0.1	3.54378	0.000394	0.218136	Epilepsy_recurrent_seizures_convulsions	GCST90477550_SeizureDisorders.h.FUSION.txt	Microglia	ENSG00000114573_ATP6V1A	Epilepsy_recurrent_seizures_convulsions	TWAS	0.000394	FALSE	3.40450377817443	Positive	ATP6V1A	GCST90477550_SeizureDisorders.h.FUSION
ENSG00000266978_LIMASI	19	10252268	10285108	0.367	rs12982179	-3.7	rs1593001	0.000205	-3.52	-3.114	4955	4955	bslmm	0.016	0.14	3.541	0.000399	0.110856	Chronic_pain_syndrome	GCST90477603_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000266978_LIMASI	Chronic_pain_syndrome	TWAS	0.000399	FALSE	3.39902710431325	Positive	LIMASI	GCST90477603_OtherNeurological.h.FUSION
ENSG00000265443_ENSG00000265443	17	30726305	30727564	0.417	rs58883430	-3.88	rs7208904	-0.00644	-3.66	2.6559	3704	85	enet	0.068	0.014	-3.5386	0.000402	0.179694	Vertiginous_syndromes_and_other_disorders_of_vestibular_system	GCST90477812_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000265443_ENSG00000265443	Vertiginous_syndromes_and_other_disorders_of_vestibular_system	TWAS	0.000402	FALSE	3.39577394691553	Negative	ENSG00000265443	GCST90477812_OtherNeurological.h.FUSION
ENSG00000226479_TMEM185B	2	120217479	120223400	0.614	rs4849875	3.31	rs143315536	-0.00231	-3.58	-0.5135	4826	4826	bslmm	0.033	0.065	3.5331	0.000411	0.331227	Bipolar_Disorder	GCST90479398_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000226479_TMEM185B	Bipolar_Disorder	TWAS	0.000411	FALSE	3.38615817812393	Positive	TMEM185B	GCST90479398_MoodDisorders.h.FUSION
ENSG00000189362_NEMP2	2	190504338	190534722	0.483	rs62181002	-3.69	rs12619367	0.0219	4.49	1.9733	4253	4253	bslmm	0.086	0.0064	3.5287	0.000418	0.1442916	Chronic_pain	GCST90477532_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000189362_NEMP2	Chronic_pain	TWAS	0.000418	FALSE	3.37882371822496	Positive	NEMP2	GCST90477532_OtherNeurological.h.FUSION
ENSG00000177738_ANXA2R-OT1	5	43013060	43067452	0.287	rs6451745	4.12	rs72759087	-0.000296	3.52	1.9173	3851	3851	bslmm	0.04	0.048	3.5194	0.000433	0.193551	Dementia	GCST90476928_Cognitive_Neurodegenerative.h.FUSION.txt	Microglia	ENSG00000177738_ANXA2R-OT1	Dementia	TWAS	0.000433	FALSE	3.36351210364663	Positive	ANXA2R-OT1	GCST90476928_Cognitive_Neurodegenerative.h.FUSION
ENSG00000135914_HTR2B	2	231108230	231125042	0.894	rs55790626	3.78	rs6749936	0.358	5.59	-3.5139	5319	1	top1	0.36	1.1e-08	-3.51395	0.000441	0.1199748	Disorders_of_other_cranial_nerves	GCST90477588_SpinalCord_Nerves.h.FUSION.txt	Microglia	ENSG00000135914_HTR2B	Disorders_of_other_cranial_nerves	TWAS	0.000441	FALSE	3.35556141053216	Negative	HTR2B	GCST90477588_SpinalCord_Nerves.h.FUSION
ENSG00000158711_ELK4	1	205597556	205632011	0.513	rs2282452	3.92	rs28827481	-0.012983	-3.62	-2.05778	4461	4461	bslmm	0.0092	0.2	3.509777	0.000448	0.149894	Depression	GCST90477003_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000158711_ELK4	Depression	TWAS	0.000448	FALSE	3.34872198600186	Positive	ELK4	GCST90477003_MoodDisorders.h.FUSION
ENSG00000156052_GNAQ	9	77716097	78031811	0.277	rs111690033	4.61	rs7850869	0.03461	-3.88	1.0476	5888	5888	bslmm	0.066	0.016	-3.5089	0.00045	0.4023	Essential_tremor	GCST90477513_Movement_Motor.h.FUSION.txt	Microglia	ENSG00000156052_GNAQ	Essential_tremor	TWAS	0.00045	FALSE	3.34678748622466	Negative	GNAQ	GCST90477513_Movement_Motor.h.FUSION
ENSG00000099783_HNRNPM	19	8444767	8489114	0.696	rs2967595	3.86	rs11259981	0.187793	4.69	-3.4966	3337	1	top1	0.19	6.8e-05	-3.4966	0.000471	0.36952	Do_you_smoke_now	GCST90479468_SubstanceUse.h.FUSION.txt	Microglia	ENSG00000099783_HNRNPM	Do_you_smoke_now	TWAS	0.000471	FALSE	3.3269790928711	Negative	HNRNPM	GCST90479468_SubstanceUse.h.FUSION
ENSG00000241852_C8orf58	8	22599599	22604150	0.997	rs10098265	4.35	rs59066180	-0.00829	-3.38	-0.619	5157	5157	bslmm	0.049	0.032	3.49558	0.000473	0.239294	Depression	GCST90476921_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000241852_C8orf58	Depression	TWAS	0.000473	FALSE	3.32513885926219	Positive	C8orf58	GCST90476921_MoodDisorders.h.FUSION
ENSG00000289306_ENSG00000289306	5	142149435	142150200	0.47	rs3776390	-3.24	rs17541441	-0.013762	3.67	-0.2478	4444	4444	blup	0.047	0.035	-3.4828	0.000496	0.110856	Chronic_pain_syndrome	GCST90477603_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000289306_ENSG00000289306	Chronic_pain_syndrome	TWAS	0.000496	FALSE	3.3045183235098	Negative	ENSG00000289306	GCST90477603_OtherNeurological.h.FUSION
ENSG00000206199_ANKUB1	3	149761100	149968385	0.554	rs1602827	4.34	rs59063355	0.0535	-3.61	3.4791	5226	1	top1	0.053	0.027	-3.4791	0.000503	0.149894	Depression	GCST90477003_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000206199_ANKUB1	Depression	TWAS	0.000503	FALSE	3.29843201494407	Negative	ANKUB1	GCST90477003_MoodDisorders.h.FUSION
ENSG00000171604_CXXC5	5	139647299	139683882	0.572	rs79546864	3.38	rs73793709	0.036724	3.93	0.8753	2508	24	enet	0.23	8.7e-06	3.4522	0.000556	0.0994128	Cerebral_ischemia	GCST90477993_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000171604_CXXC5	Cerebral_ischemia	TWAS	0.000556	FALSE	3.25492520841794	Positive	CXXC5	GCST90477993_Brain_Cerebrovascular.h.FUSION
ENSG00000171621_SPSB1	1	9292894	9369532	0.592	rs866171740	-3.38	rs9699999	-0.012235	3.6	0.1329	4435	4435	blup	0.052	0.029	-3.4507	0.000559	0.133206	Cerebrovascular_disease	GCST90477982_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000171621_SPSB1	Cerebrovascular_disease	TWAS	0.000559	FALSE	3.25258819211358	Negative	SPSB1	GCST90477982_Brain_Cerebrovascular.h.FUSION
ENSG00000261645_DISC1FP1	11	90251204	90915052	0.338	rs16915271	3.5	rs118199711	0.09763	4.35	2.7647	6244	51	enet	0.1	0.0029	3.4502	0.00056	0.25032	Feeling_unsatisfied_or_not_rested_by_your_nights_sleep	GCST90479446_SleepDisorders.h.FUSION.txt	Microglia	ENSG00000261645_DISC1FP1	Feeling_unsatisfied_or_not_rested_by_your_nights_sleep	TWAS	0.00056	FALSE	3.2518119729938	Positive	DISC1FP1	GCST90479446_SleepDisorders.h.FUSION
ENSG00000134061_CD180	5	67179613	67196799	0.369	rs3813668	3.78	rs7721410	-0.013828	-3.62	-1.3426	4955	4955	bslmm	0.072	0.012	-3.4452	0.000571	0.255237	Complex_regional_or_central_pain_syndrome	GCST90477600_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000134061_CD180	Complex_regional_or_central_pain_syndrome	TWAS	0.000571	FALSE	3.24336389175415	Negative	CD180	GCST90477600_OtherNeurological.h.FUSION
ENSG00000259604_ENSG00000259604	15	100861843	100874369	0.903	rs4095639	-4.18	rs73487082	-0.01153	4.22	2.208	7032	7032	bslmm	0.12	0.0013	3.4424	0.000577	0.133206	Cerebrovascular_disease	GCST90477982_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000259604_ENSG00000259604	Cerebrovascular_disease	TWAS	0.000577	FALSE	3.23882418684427	Positive	ENSG00000259604	GCST90477982_Brain_Cerebrovascular.h.FUSION
ENSG00000087589_CASS4	20	56412112	56460387	0.767	rs2426648	3.95	rs57696574	-0.01058	-3.6	0.7805	6218	6218	bslmm	0.09	0.0055	-3.4405	0.000581	0.271329	Cerebral_artery_occlusion_with_cerebral_infarction	GCST90477990_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000087589_CASS4	Cerebral_artery_occlusion_with_cerebral_infarction	TWAS	0.000581	FALSE	3.23582386760967	Negative	CASS4	GCST90477990_Brain_Cerebrovascular.h.FUSION
ENSG00000124496_TRERF1	6	42224931	42452051	0.785	rs34315270	-3.57	rs7740944	0.018908	3.96	-0.91804	5023	5023	bslmm	0.04	0.048	-3.43967	0.000582	0.1199748	Disorders_of_other_cranial_nerves	GCST90477588_SpinalCord_Nerves.h.FUSION.txt	Microglia	ENSG00000124496_TRERF1	Disorders_of_other_cranial_nerves	TWAS	0.000582	FALSE	3.23507701535011	Negative	TRERF1	GCST90477588_SpinalCord_Nerves.h.FUSION
ENSG00000124496_TRERF1	6	42224931	42452051	0.785	rs9394803	3.2	rs7740944	0.018908	3.96	0.2075	5023	5023	bslmm	0.04	0.048	3.43625	0.00059	0.219626	Feeling_excessively_sleepy_during_the_day	GCST90479439_SleepDisorders.h.FUSION.txt	Microglia	ENSG00000124496_TRERF1	Feeling_excessively_sleepy_during_the_day	TWAS	0.00059	FALSE	3.22914798835786	Positive	TRERF1	GCST90479439_SleepDisorders.h.FUSION
ENSG00000171604_CXXC5	5	139647299	139683882	0.572	rs79546864	3.41	rs73793709	0.036724	3.93	0.9623	2508	24	enet	0.23	8.7e-06	3.4335	0.000596	0.133206	Cerebrovascular_disease	GCST90477982_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000171604_CXXC5	Cerebrovascular_disease	TWAS	0.000596	FALSE	3.22475374025976	Positive	CXXC5	GCST90477982_Brain_Cerebrovascular.h.FUSION
ENSG00000229676_ZNF492	19	22634324	22667671	0.319	rs201075810	-3.48	rs76038496	-0.013131	3.35	-2.293	7356	88	enet	0.021	0.12	-3.4294	0.000605	0.309771	Abnormal_involuntary_movements	GCST90477576_Movement_Motor.h.FUSION.txt	Microglia	ENSG00000229676_ZNF492	Abnormal_involuntary_movements	TWAS	0.000605	FALSE	3.21824462534753	Negative	ZNF492	GCST90477576_Movement_Motor.h.FUSION
ENSG00000259604_ENSG00000259604	15	100861843	100874369	0.903	rs12594134	-4.04	rs73487082	-0.01153	4.22	1.8686	7032	7032	bslmm	0.12	0.0013	3.4286	0.000607	0.271329	Cerebral_artery_occlusion_with_cerebral_infarction	GCST90477990_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000259604_ENSG00000259604	Cerebral_artery_occlusion_with_cerebral_infarction	TWAS	0.000607	FALSE	3.21681130892474	Positive	ENSG00000259604	GCST90477990_Brain_Cerebrovascular.h.FUSION
ENSG00000116991_SIPA1L2	1	232397965	232630571	0.416	rs113442175	-3.47	rs16857591	-0.013733	-3.4	1.38615	5744	5744	blup	0.051	0.03	-3.42808	0.000608	0.543552	Waking_up_in_the_morning_earlier_than_planned_or_desired	GCST90479450_SleepDisorders.h.FUSION.txt	Microglia	ENSG00000116991_SIPA1L2	Waking_up_in_the_morning_earlier_than_planned_or_desired	TWAS	0.000608	FALSE	3.21609642072726	Negative	SIPA1L2	GCST90479450_SleepDisorders.h.FUSION
ENSG00000236154_ENSG00000236154	10	69572906	69577165	0.823	rs4745988	-3.12	rs9665313	-0.01363	-3.43	1.5353	5516	5516	bslmm	0.19	7.5e-05	-3.4176	0.000632	0.42316	Disturbance_of_skin_sensation	GCST90478777_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000236154_ENSG00000236154	Disturbance_of_skin_sensation	TWAS	0.000632	FALSE	3.19928292171761	Negative	ENSG00000236154	GCST90478777_OtherNeurological.h.FUSION
ENSG00000226051_ZNF503-AS1	10	75243568	75373500	0.52	rs76870066	-3.7	rs73286929	0.03358	3.68	-0.7713	3589	3589	bslmm	0.042	0.043	-3.4035	0.000665	0.297255	Hypersomnia	GCST90477481_SleepDisorders.h.FUSION.txt	Microglia	ENSG00000226051_ZNF503-AS1	Hypersomnia	TWAS	0.000665	FALSE	3.1771783546969	Negative	ZNF503-AS1	GCST90477481_SleepDisorders.h.FUSION
ENSG00000273151_ENSG00000273151	7	879790	886547	0.606	rs12718119	-3.6	rs73047938	-0.01271	3.54	1.72023	6247	6247	bslmm	0.081	0.0081	3.4013	0.000671	0.1199748	Disorders_of_other_cranial_nerves	GCST90477588_SpinalCord_Nerves.h.FUSION.txt	Microglia	ENSG00000273151_ENSG00000273151	Disorders_of_other_cranial_nerves	TWAS	0.000671	FALSE	3.17327747983101	Positive	ENSG00000273151	GCST90477588_SpinalCord_Nerves.h.FUSION
ENSG00000112335_SNX3	6	108211222	108261246	0.494	rs56306620	3.87	rs1268055	-0.004988	3.52	0.5913	3973	3973	blup	0.027	0.085	3.4009	0.000672	0.300384	Benign_neoplasm_of_brain_cranial_nerves_meninges	GCST90477285_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000112335_SNX3	Benign_neoplasm_of_brain_cranial_nerves_meninges	TWAS	0.000672	FALSE	3.17263072694617	Positive	SNX3	GCST90477285_Brain_Cerebrovascular.h.FUSION
ENSG00000108091_CCDC6	10	59788747	59906556	0.372	rs16912890	-3.94	rs66656271	0.04721	-3.85	3.4006	5034	1	top1	0.047	0.035	-3.4006	0.000672	0.1442916	Chronic_pain	GCST90477532_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000108091_CCDC6	Chronic_pain	TWAS	0.000672	FALSE	3.17263072694617	Negative	CCDC6	GCST90477532_OtherNeurological.h.FUSION
ENSG00000132718_SYT11	1	155859567	155885199	0.32	rs11585845	-3.49	rs3748571	0.004931	3.9	-1.5086	3010	3010	bslmm	0.1	0.0029	-3.39409	0.000689	0.466668	Stroke_or_Transient_Ischemic_Attack	GCST90476903_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000132718_SYT11	Stroke_or_Transient_Ischemic_Attack	TWAS	0.000689	FALSE	3.16178077809237	Negative	SYT11	GCST90476903_Brain_Cerebrovascular.h.FUSION
ENSG00000153363_LINC00467	1	211382736	211435570	0.406	rs115212570	3.51	rs11119524	0.061777	4.12	2.6221	4702	17	enet	0.2	3.5e-05	3.392197	0.000693	0.309771	Abnormal_involuntary_movements	GCST90477576_Movement_Motor.h.FUSION.txt	Microglia	ENSG00000153363_LINC00467	Abnormal_involuntary_movements	TWAS	0.000693	FALSE	3.15926676538819	Positive	LINC00467	GCST90477576_Movement_Motor.h.FUSION
ENSG00000124406_ATP8A1	4	42408373	42657121	0.483	rs28464334	3.63	rs2575553	-0.00132	-3.62	-1.3201	5919	5919	bslmm	0.049	0.033	3.392	0.000694	0.620436	Concussion	GCST90479218_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000124406_ATP8A1	Concussion	TWAS	0.000694	FALSE	3.15864052954515	Positive	ATP8A1	GCST90479218_Brain_Cerebrovascular.h.FUSION
ENSG00000112062_MAPK14	6	36027782	36111236	0.963	rs9470017	3.27	rs12110664	-0.002675	3.45	0.5781	4558	4558	bslmm	0.23	7.6e-06	3.3864	0.000708	0.1442916	Chronic_pain	GCST90477532_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000112062_MAPK14	Chronic_pain	TWAS	0.000708	FALSE	3.14996674231023	Positive	MAPK14	GCST90477532_OtherNeurological.h.FUSION
ENSG00000121577_POPDC2	3	119636457	119665324	0.951	rs988924	-3.24	rs4528932	0.00241	-3.73	1.6707	4589	4589	bslmm	0.16	0.00021	-3.3837	0.000715	0.25926	Depression	GCST90476683_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000121577_POPDC2	Depression	TWAS	0.000715	FALSE	3.14569395819892	Negative	POPDC2	GCST90476683_MoodDisorders.h.FUSION
ENSG00000239801_DENND6A-AS1	3	57628810	57654918	0.36	rs13096581	-3.5	rs149890100	0.01093	3.56	1.6873	4529	4529	bslmm	0.032	0.07	3.37546	0.000737	0.219626	Feeling_excessively_sleepy_during_the_day	GCST90479439_SleepDisorders.h.FUSION.txt	Microglia	ENSG00000239801_DENND6A-AS1	Feeling_excessively_sleepy_during_the_day	TWAS	0.000737	FALSE	3.13253251214095	Positive	DENND6A-AS1	GCST90479439_SleepDisorders.h.FUSION
ENSG00000159445_THEM4	1	151870866	151909637	0.37	rs4326625	-3.69	rs115120287	0.035401	3.56	1.30822	4249	4249	blup	0.081	0.0079	3.3738	0.000741	0.331227	Bipolar_Disorder	GCST90479398_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000159445_THEM4	Bipolar_Disorder	TWAS	0.000741	FALSE	3.13018179202067	Positive	THEM4	GCST90479398_MoodDisorders.h.FUSION
ENSG00000182903_ZNF721	4	425815	499156	0.493	rs55916145	-4.02	rs4974574	-0.00228	-4.3	0.526	3395	3395	blup	0.066	0.015	-3.3728	0.000744	0.239294	Depression	GCST90476921_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000182903_ZNF721	Depression	TWAS	0.000744	FALSE	3.12842706445412	Negative	ZNF721	GCST90476921_MoodDisorders.h.FUSION
ENSG00000153975_ZUP1	6	116635618	116668794	0.39	rs1342174	-3.58	rs189546680	0.021501	-3.94	2.66811	4052	4052	bslmm	0.023	0.1	-3.3677	0.000758	0.338826	Depression	GCST90476879_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000153975_ZUP1	Depression	TWAS	0.000758	FALSE	3.12033079436795	Negative	ZUP1	GCST90476879_MoodDisorders.h.FUSION
ENSG00000130313_PGLS	19	17511636	17521288	0.667	rs112958358	3.01	rs8113789	0.012902	-4.16	-1.37092	5123	5123	bslmm	0.086	0.0064	3.36633	0.000762	0.218136	Epilepsy_recurrent_seizures_convulsions	GCST90477550_SeizureDisorders.h.FUSION.txt	Microglia	ENSG00000130313_PGLS	Epilepsy_recurrent_seizures_convulsions	TWAS	0.000762	FALSE	3.1180450286604	Positive	PGLS	GCST90477550_SeizureDisorders.h.FUSION
ENSG00000184281_TSSC4	11	2400488	2403878	0.564	rs12797363	5.21	rs73401936	-0.013888	3.95	-0.618	5684	5684	bslmm	0.011	0.19	-3.3641	0.000768	0.34568	Epilepsy	GCST90477553_SeizureDisorders.h.FUSION.txt	Microglia	ENSG00000184281_TSSC4	Epilepsy	TWAS	0.000768	FALSE	3.11463877996849	Negative	TSSC4	GCST90477553_SeizureDisorders.h.FUSION
ENSG00000038382_TRIO	5	14143342	14532128	0.768	rs10037900	-3.43	rs78610465	0.00133	-3.81	1.4543	6188	78	enet	0.084	0.0071	-3.3635	0.000769	0.126116	PTSD	SORTED_PTSD_AA7_ALL_study_specific_PCs1.txt	Microglia	ENSG00000038382_TRIO	PTSD	TWAS	0.000769	FALSE	3.11407366019857	Negative	TRIO	SORTED_PTSD_AA7_ALL_study_specific_PCs1
ENSG00000157617_C2CD2	21	41885112	41954018	1	rs12626385	-3.86	rs28797910	0.07242	4.29	-1.6239	6794	6794	blup	0.08	0.0085	-3.3635	0.00077	0.249724	Disorders_of_the_autonomic_nervous_system	GCST90477521_SpinalCord_Nerves.h.FUSION.txt	Microglia	ENSG00000157617_C2CD2	Disorders_of_the_autonomic_nervous_system	TWAS	0.00077	FALSE	3.11350927482752	Negative	C2CD2	GCST90477521_SpinalCord_Nerves.h.FUSION
ENSG00000177406_NINJ2-AS1	12	630858	664196	0.529	rs3858703	3.84	rs10849549	-0.00971	-3.5	1.4146	4406	4406	blup	0.084	0.0071	-3.353	8e-04	0.218136	Epilepsy_recurrent_seizures_convulsions	GCST90477550_SeizureDisorders.h.FUSION.txt	Microglia	ENSG00000177406_NINJ2-AS1	Epilepsy_recurrent_seizures_convulsions	TWAS	8e-04	FALSE	3.09691001300806	Negative	NINJ2-AS1	GCST90477550_SeizureDisorders.h.FUSION
ENSG00000162654_GBP4	1	89181144	89198942	0.301	rs866935585	-3.92	rs7550252	0.001552	3.52	-0.8808	4399	4399	blup	0.074	0.011	-3.3519	0.000803	0.239294	Depression	GCST90476921_MoodDisorders.h.FUSION.txt	Microglia	ENSG00000162654_GBP4	Depression	TWAS	0.000803	FALSE	3.09528445472132	Negative	GBP4	GCST90476921_MoodDisorders.h.FUSION
ENSG00000145882_PCYOX1L	5	149358037	149369653	0.67	rs112889800	-3.22	rs2341274	0.04658	-3.75	1.7451	4590	4590	blup	0.078	0.009	-3.35036	0.000807	0.1442916	Chronic_pain	GCST90477532_OtherNeurological.h.FUSION.txt	Microglia	ENSG00000145882_PCYOX1L	Chronic_pain	TWAS	0.000807	FALSE	3.09312646527793	Negative	PCYOX1L	GCST90477532_OtherNeurological.h.FUSION
ENSG00000134278_SPIRE1	18	12446512	12658107	0.281	rs113960254	4.62	rs17614086	-0.0052	3.83	0.0856	6256	6256	bslmm	0.025	0.093	-3.34	0.000838	0.249724	Disorders_of_the_autonomic_nervous_system	GCST90477521_SpinalCord_Nerves.h.FUSION.txt	Microglia	ENSG00000134278_SPIRE1	Disorders_of_the_autonomic_nervous_system	TWAS	0.000838	FALSE	3.07675598136972	Negative	SPIRE1	GCST90477521_SpinalCord_Nerves.h.FUSION
ENSG00000284959_ENSG00000284959	14	81012099	81170429	0.635	rs78964138	-3.07	rs7144481	0.009428	4.06	-1.2907	5128	116	enet	0.064	0.017	-3.3396	0.000839	0.575225142857143	Alzheimers_or_Other_Dementia	GCST90476686_Cognitive_Neurodegenerative.h.FUSION.txt	Microglia	ENSG00000284959_ENSG00000284959	Alzheimers_or_Other_Dementia	TWAS	0.000839	FALSE	3.0762380391713	Negative	ENSG00000284959	GCST90476686_Cognitive_Neurodegenerative.h.FUSION
ENSG00000177548_RABEP2	16	28904421	28936526	0.264	rs56682147	3.89	rs35985586	-0.01201	-3.75	-2.22472	3144	3144	blup	-0.0097	0.58	3.33877	0.000841	0.553002857142857	Do_you_currently_smoke_cigarettes	GCST90479465_SubstanceUse.h.FUSION.txt	Microglia	ENSG00000177548_RABEP2	Do_you_currently_smoke_cigarettes	TWAS	0.000841	FALSE	3.07520400420209	Positive	RABEP2	GCST90479465_SubstanceUse.h.FUSION
ENSG00000197594_ENPP1	6	131808016	131895155	0.512	rs116709633	3.3	rs497082	-0.010221	-4.16	-1.1643	5686	5686	bslmm	0.026	0.09	3.3355	0.000851	0.28608	Abnormal_movement	GCST90477574_Movement_Motor.h.FUSION.txt	Microglia	ENSG00000197594_ENPP1	Abnormal_movement	TWAS	0.000851	FALSE	3.07007043991541	Positive	ENPP1	GCST90477574_Movement_Motor.h.FUSION
ENSG00000184281_TSSC4	11	2400488	2403878	0.564	rs116577863	-3.83	rs73401936	-0.013888	3.95	-2.0038	5684	5684	bslmm	0.011	0.19	-3.3294	0.00087	0.46488	Epilepsy_or_seizure_disorder	GCST90476930_SeizureDisorders.h.FUSION.txt	Microglia	ENSG00000184281_TSSC4	Epilepsy_or_seizure_disorder	TWAS	0.00087	FALSE	3.06048074738138	Negative	TSSC4	GCST90476930_SeizureDisorders.h.FUSION
ENSG00000166762_CATSPER2	15	43628503	43668118	0.227	rs142334837	3.7	rs2467426	0.08883	3.94	-2.5302	2337	9	enet	0.089	0.0056	-3.3292	0.000871	0.259558	Encephalopathy_not_elsewhere_classified	GCST90477567_Brain_Cerebrovascular.h.FUSION.txt	Microglia	ENSG00000166762_CATSPER2	Encephalopathy_not_elsewhere_classified	TWAS	0.000871	FALSE	3.05998184499234	Negative	CATSPER2	GCST90477567_Brain_Cerebrovascular.h.FUSION
ENSG00000197594_ENPP1	6	131808016	131895155	0.512	rs9375813	-3.95	rs497082	-0.010221	-4.16	-1.3319	5686	5686	bslmm	0.026	0.09	3.3153	0.000916	0.544062857142857	Abnormality_of_gait	GCST90477580_Movement_Motor.h.FUSION.txt	Microglia	ENSG00000197594_ENPP1	Abnormality_of_gait	TWAS	0.000916	FALSE	3.03810452633215	Positive	ENPP1	GCST90477580_Movement_Motor.h.FUSION
